Date,State,Daily Confirmed Cases,Daily Recovered Cases,Daily Death Cases,Cumulative Confirmed cases,Cumulative recovered Cases,Cumulative Death Cases
23-07-20,Katsina,4,0,0,717,441,23
24-07-20,Katsina,6,0,0,723,441,23
25-07-20,Katsina,10,8,0,733,449,23
26-07-20,Katsina,0,0,0,733,449,23
27-07-20,Katsina,0,0,0,733,449,23
28-07-20,Katsina,9,8,0,742,457,23
29-07-20,Katsina,0,0,0,742,457,23
30-07-20,Katsina,0,0,0,742,457,23
31-07-20,Katsina,0,0,0,742,457,23
01-08-20,Katsina,3,0,0,745,457,23
02-08-20,Katsina,0,0,0,745,457,23
03-08-20,Katsina,1,0,0,746,457,24
04-08-20,Katsina,0,0,0,746,457,24
05-08-20,Katsina,0,0,0,746,457,24
06-08-20,Katsina,0,0,0,746,457,24
07-08-20,Katsina,0,0,0,746,457,24
08-08-20,Katsina,0,0,0,746,457,24
09-08-20,Katsina,0,0,0,746,457,24
10-08-20,Katsina,0,0,0,746,457,24
11-08-20,Katsina,0,0,0,746,457,24
12-08-20,Katsina,0,0,0,746,457,24
13-08-20,Katsina,0,0,0,746,457,24
14-08-20,Katsina,0,0,0,746,457,24
15-08-20,Katsina,0,0,0,746,457,24
16-08-20,Katsina,0,0,0,746,457,24
17-08-20,Katsina,0,0,0,746,457,24
18-08-20,Katsina,0,0,0,746,457,24
19-08-20,Katsina,0,0,0,746,457,24
20-08-20,Katsina,5,0,0,751,457,24
21-08-20,Katsina,17,0,0,768,457,24
22-08-20,Katsina,3,0,0,771,457,24
23-08-20,Katsina,0,0,0,771,457,24
24-08-20,Katsina,0,0,0,771,457,24
25-08-20,Katsina,0,0,0,771,457,24
26-08-20,Katsina,0,0,0,771,457,24
27-08-20,Katsina,0,0,0,771,457,24
28-08-20,Katsina,18,0,0,789,457,24
29-08-20,Katsina,0,0,0,789,457,24
30-08-20,Katsina,0,0,0,789,457,24
31-08-20,Katsina,7,0,0,796,457,24
01-09-20,Katsina,0,0,0,796,457,24
02-09-20,Katsina,0,0,0,796,457,24
03-09-20,Katsina,14,0,0,810,457,24
04-09-20,Katsina,2,0,0,812,457,24
05-09-20,Katsina,0,0,0,812,457,24
06-09-20,Katsina,1,0,0,813,457,24
07-09-20,Katsina,6,0,0,819,457,24
08-09-20,Katsina,0,0,0,819,457,24
09-09-20,Katsina,0,0,0,819,457,24
10-09-20,Katsina,7,0,0,826,457,24
11-09-20,Katsina,4,0,0,830,457,24
12-09-20,Katsina,7,0,0,837,457,24
13-09-20,Katsina,3,0,0,840,457,24
14-09-20,Katsina,3,0,0,843,457,24
15-09-20,Katsina,0,0,0,843,457,24
16-09-20,Katsina,1,0,0,844,457,24
17-09-20,Katsina,1,0,0,845,457,24
18-09-20,Katsina,0,0,0,845,457,24
19-09-20,Katsina,3,0,0,848,457,24
20-09-20,Katsina,0,0,0,848,457,24
21-09-20,Katsina,0,0,0,848,457,24
22-09-20,Katsina,0,0,0,848,457,24
23-09-20,Katsina,0,0,0,848,457,24
24-09-20,Katsina,0,0,0,848,457,24
25-09-20,Katsina,0,364,0,848,821,24
26-09-20,Katsina,0,2,0,848,823,24
27-09-20,Katsina,9,10,0,857,833,24
28-09-20,Katsina,2,2,0,859,835,24
29-09-20,Katsina,2,0,0,861,835,24
30-09-20,Katsina,0,0,0,861,835,24
01-10-20,Katsina,3,0,0,864,835,24
02-10-20,Katsina,0,0,0,864,835,24
03-10-20,Katsina,10,0,0,874,835,24
04-10-20,Katsina,10,6,0,884,841,24
05-10-20,Katsina,8,14,0,892,855,24
06-10-20,Katsina,2,6,0,894,861,24
07-10-20,Katsina,0,0,0,894,861,24
08-10-20,Katsina,0,7,0,894,868,24
09-10-20,Katsina,0,0,0,894,868,24
10-10-20,Katsina,0,0,0,894,868,24
11-10-20,Katsina,1,1,0,895,869,24
12-10-20,Katsina,1,1,0,896,870,24
13-10-20,Katsina,0,0,0,896,870,24
14-10-20,Katsina,0,1,0,896,871,24
15-10-20,Katsina,0,0,0,896,871,24
16-10-20,Katsina,6,6,0,902,877,24
17-10-20,Katsina,0,0,0,902,877,24
18-10-20,Katsina,2,2,0,904,879,24
19-10-20,Katsina,0,0,0,904,879,24
20-10-20,Katsina,0,0,0,904,879,24
21-10-20,Katsina,0,0,0,904,879,24
22-10-20,Katsina,44,0,0,948,879,24
23-10-20,Katsina,0,0,0,948,879,24
24-10-20,Katsina,0,0,0,948,879,24
25-10-20,Katsina,4,0,0,952,879,24
26-10-20,Katsina,0,0,0,952,879,24
27-10-20,Katsina,0,49,0,952,928,24
28-10-20,Katsina,0,0,0,952,928,24
29-10-20,Katsina,0,0,0,952,928,24
30-10-20,Katsina,0,0,0,952,928,24
31-10-20,Katsina,0,0,0,952,928,24
01-11-20,Katsina,0,0,0,952,928,24
02-11-20,Katsina,1,0,0,953,928,24
03-11-20,Katsina,0,0,0,953,928,24
04-11-20,Katsina,0,0,0,953,928,24
05-11-20,Katsina,0,0,0,953,928,24
06-11-20,Katsina,0,0,0,953,928,24
07-11-20,Katsina,0,0,0,953,928,24
08-11-20,Katsina,0,1,0,953,929,24
09-11-20,Katsina,0,0,0,953,929,24
10-11-20,Katsina,0,0,0,953,929,24
11-11-20,Katsina,0,0,0,953,929,24
12-11-20,Katsina,6,0,0,959,929,24
13-11-20,Katsina,3,0,0,962,929,24
14-11-20,Katsina,3,0,0,965,929,24
15-11-20,Katsina,0,0,0,965,929,24
16-11-20,Katsina,0,0,0,965,929,24
17-11-20,Katsina,0,0,0,965,929,24
18-11-20,Katsina,3,4,0,968,933,24
19-11-20,Katsina,2,0,0,970,933,24
20-11-20,Katsina,0,0,0,970,933,24
21-11-20,Katsina,0,0,0,970,933,24
22-11-20,Katsina,37,15,0,1007,948,24
23-11-20,Katsina,0,0,0,1007,948,24
24-11-20,Katsina,5,0,0,1012,948,24
25-11-20,Katsina,0,0,0,1012,948,24
26-11-20,Katsina,2,0,0,1014,948,24
27-11-20,Katsina,0,0,0,1014,948,24
28-11-20,Katsina,11,3,0,1025,951,24
29-11-20,Katsina,5,32,0,1030,983,24
30-11-20,Katsina,0,0,0,1030,983,24
01-12-20,Katsina,0,0,0,1030,983,24
02-12-20,Katsina,0,0,0,1030,983,24
03-12-20,Katsina,0,0,3,1030,983,24
04-12-20,Katsina,4,5,0,1034,988,24
05-12-20,Katsina,20,2,0,1054,990,24
06-12-20,Katsina,10,10,0,1064,1000,24
07-12-20,Katsina,5,6,0,1069,1006,24
08-12-20,Katsina,0,0,0,1069,1006,24
09-12-20,Katsina,0,0,0,1069,1006,24
10-12-20,Katsina,50,0,0,1119,1006,24
11-12-20,Katsina,52,0,0,1171,1006,24
12-12-20,Katsina,0,0,0,1171,1006,24
13-12-20,Katsina,26,4,0,1197,1010,24
14-12-20,Katsina,40,15,0,1237,1025,24
15-12-20,Katsina,0,0,0,1237,1025,24
16-12-20,Katsina,52,0,0,1289,1025,24
17-12-20,Katsina,70,28,0,1359,1053,24
18-12-20,Katsina,25,44,0,1384,1097,24
19-12-20,Katsina,0,0,0,1384,1097,24
20-12-20,Katsina,21,70,0,1405,1167,24
21-12-20,Katsina,37,0,0,1442,1167,24
22-12-20,Katsina,0,0,0,1442,1167,24
23-12-20,Katsina,46,43,0,1488,1210,27
24-12-20,Katsina,47,0,0,1535,1210,27
25-12-20,Katsina,35,63,0,1570,1273,27
26-12-20,Katsina,0,0,0,1570,1273,27
27-12-20,Katsina,32,0,0,1602,1273,27
28-12-20,Katsina,0,0,0,1602,1273,27
29-12-20,Katsina,16,0,0,1618,1273,27
30-12-20,Katsina,0,0,0,1618,1273,27
31-12-20,Katsina,4,0,0,1614,1273,27
01-01-21,Katsina,22,156,0,1636,1429,27
02-01-21,Katsina,0,0,0,1636,1429,27
03-01-21,Katsina,0,0,0,1636,1429,27
04-01-21,Katsina,0,0,0,1636,1429,27
05-01-21,Katsina,0,0,0,1636,1429,27
06-01-21,Katsina,0,0,0,1636,1429,27
07-01-21,Katsina,35,158,0,1671,1587,27
08-01-21,Katsina,2,0,0,1673,1587,27
09-01-21,Katsina,14,0,0,1687,1587,27
10-01-21,Katsina,0,0,0,1687,1587,27
11-01-21,Katsina,0,0,0,1687,1587,27
12-01-21,Katsina,3,28,0,1690,1615,27
13-01-21,Katsina,2,0,0,1692,1615,27
14-01-21,Katsina,0,0,0,1692,1615,27
15-01-21,Katsina,0,0,0,1692,1615,27
16-01-21,Katsina,0,0,0,1723,1644,27
17-01-21,Katsina,0,0,0,1723,1644,27
18-01-21,Katsina,0,0,0,1723,1644,27
19-01-21,Katsina,0,0,0,1723,1644,27
20-01-21,Katsina,0,0,0,1723,1644,27
21-01-21,Katsina,0,0,0,1723,1644,27
22-01-21,Katsina,0,0,0,1723,1644,27
23-01-21,Katsina,7,26,0,1730,1670,27
24-01-21,Katsina,0,0,0,1730,1670,27
25-01-21,Katsina,48,31,0,1778,1701,27
26-01-21,Katsina,26,0,0,1804,1701,27
27-01-21,Katsina,8,0,0,1812,1701,27
28-01-21,Katsina,26,0,0,1838,1701,27
29-01-21,Katsina,0,0,0,1838,1701,27
30-01-21,Katsina,0,0,0,1838,1701,27
31-01-21,Katsina,26,29,0,1864,1730,27
01-02-21,Katsina,0,0,0,1864,1730,27
02-02-21,Katsina,0,0,0,1864,1730,27
03-02-21,Katsina,0,0,0,1864,1730,27
04-02-21,Katsina,14,58,0,1878,1788,27
05-02-21,Katsina,0,0,0,1878,1788,27
06-02-21,Katsina,23,54,0,1901,1842,27
07-02-21,Katsina,0,0,0,1901,1842,27
08-02-21,Katsina,0,0,0,1901,1842,27
09-02-21,Katsina,18,29,2,1919,1871,27
10-02-21,Katsina,0,0,0,1919,1871,27
11-02-21,Katsina,53,49,5,1972,1920,27
12-02-21,Katsina,0,0,0,1972,1920,27
13-02-21,Katsina,23,7,0,1995,1927,27
14-02-21,Katsina,22,5,0,2017,1932,27
15-02-21,Katsina,0,0,0,2017,1932,27
16-02-21,Katsina,0,0,0,2017,1932,27
17-02-21,Katsina,4,0,0,2021,1932,27
18-02-21,Katsina,1,18,0,2022,1950,27
19-02-21,Katsina,0,0,0,2022,1950,27
20-02-21,Katsina,0,0,0,2022,1950,27
21-02-21,Katsina,0,0,0,2022,1950,27
22-02-21,Katsina,7,20,0,2029,1970,27
23-02-21,Katsina,0,0,0,2029,1970,27
24-02-21,Katsina,0,0,0,2029,1970,27
25-02-21,Katsina,0,0,0,2029,1970,27
26-02-21,Katsina,0,0,0,2029,1970,27
27-02-21,Katsina,0,0,0,2029,1970,27
28-02-21,Katsina,0,0,0,2029,1970,27
01-03-21,Katsina,1,13,0,2030,1983,29
02-03-21,Katsina,0,0,0,2030,1983,29
03-03-21,Katsina,30,42,0,2060,2025,34
04-03-21,Katsina,0,0,0,2060,2025,34
05-03-21,Katsina,0,0,0,2060,2025,34
06-03-21,Katsina,0,0,0,2060,2025,34
07-03-21,Katsina,0,0,0,2060,2025,34
08-03-21,Katsina,0,0,0,2060,2025,34
09-03-21,Katsina,0,0,0,2060,2025,34
10-03-21,Katsina,0,0,0,2060,2025,34
11-03-21,Katsina,0,0,0,2060,2025,34
12-03-21,Katsina,0,0,0,2060,2025,34
13-03-21,Katsina,13,5,0,2073,2030,34
14-03-21,Katsina,0,0,0,2073,2030,34
15-03-21,Katsina,0,0,0,2073,2030,34
16-03-21,Katsina,0,0,0,2073,2030,34
17-03-21,Katsina,0,0,0,2073,2030,34
18-03-21,Katsina,9,0,0,2082,2030,34
19-03-21,Katsina,0,0,0,2082,2030,34
20-03-21,Katsina,0,0,0,2082,2030,34
21-03-21,Katsina,0,0,0,2082,2030,34
22-03-21,Katsina,0,0,0,2082,2030,34
23-03-21,Katsina,0,0,0,2082,2030,34
24-03-21,Katsina,0,0,0,2082,2030,34
25-03-21,Katsina,0,0,0,2082,2030,34
26-03-21,Katsina,0,0,0,2082,2030,34
27-03-21,Katsina,0,0,0,2082,2030,34
28-03-21,Katsina,1,0,0,2083,2030,34
29-03-21,Katsina,0,0,0,2083,2030,34
30-03-21,Katsina,0,0,0,2083,2030,34
31-03-21,Katsina,12,0,0,2095,2030,34
01-04-21,Katsina,0,0,0,2095,2030,34
02-04-21,Katsina,0,0,0,2095,2030,34
03-04-21,Katsina,0,0,0,2095,2030,34
04-04-21,Katsina,2,19,0,2097,2049,34
05-04-21,Katsina,0,0,0,2097,2049,34
06-04-21,Katsina,0,0,0,2097,2049,34
07-04-21,Katsina,0,0,0,2097,2049,34
08-04-21,Katsina,0,0,0,2097,2049,34
09-04-21,Katsina,0,0,0,2097,2049,34
10-04-21,Katsina,0,0,0,2097,2049,34
23-02-20,Kebbi,0,0,0,0,0,0
24-02-20,Kebbi,0,0,0,0,0,0
25-02-20,Kebbi,0,0,0,0,0,0
26-02-20,Kebbi,0,0,0,0,0,0
27-02-20,Kebbi,0,0,0,0,0,0
28-02-20,Kebbi,0,0,0,0,0,0
29-02-20,Kebbi,0,0,0,0,0,0
01-03-20,Kebbi,0,0,0,0,0,0
02-03-20,Kebbi,0,0,0,0,0,0
03-03-20,Kebbi,0,0,0,0,0,0
04-03-20,Kebbi,0,0,0,0,0,0
05-03-20,Kebbi,0,0,0,0,0,0
06-03-20,Kebbi,0,0,0,0,0,0
07-03-20,Kebbi,0,0,0,0,0,0
08-03-20,Kebbi,0,0,0,0,0,0
09-03-20,Kebbi,0,0,0,0,0,0
10-03-20,Kebbi,0,0,0,0,0,0
11-03-20,Kebbi,0,0,0,0,0,0
12-03-20,Kebbi,0,0,0,0,0,0
13-03-20,Kebbi,0,0,0,0,0,0
14-03-20,Kebbi,0,0,0,0,0,0
15-03-20,Kebbi,0,0,0,0,0,0
16-03-20,Kebbi,0,0,0,0,0,0
17-03-20,Kebbi,0,0,0,0,0,0
18-03-20,Kebbi,0,0,0,0,0,0
19-03-20,Kebbi,0,0,0,0,0,0
20-03-20,Kebbi,0,0,0,0,0,0
21-03-20,Kebbi,0,0,0,0,0,0
22-03-20,Kebbi,0,0,0,0,0,0
23-03-20,Kebbi,0,0,0,0,0,0
24-03-20,Kebbi,0,0,0,0,0,0
25-03-20,Kebbi,0,0,0,0,0,0
26-03-20,Kebbi,0,0,0,0,0,0
27-03-20,Kebbi,0,0,0,0,0,0
28-03-20,Kebbi,0,0,0,0,0,0
29-03-20,Kebbi,0,0,0,0,0,0
30-03-20,Kebbi,0,0,0,0,0,0
31-03-20,Kebbi,0,0,0,0,0,0
01-04-20,Kebbi,0,0,0,0,0,0
02-04-20,Kebbi,0,0,0,0,0,0
03-04-20,Kebbi,0,0,0,0,0,0
04-04-20,Kebbi,0,0,0,0,0,0
05-04-20,Kebbi,0,0,0,0,0,0
06-04-20,Kebbi,0,0,0,0,0,0
07-04-20,Kebbi,0,0,0,0,0,0
08-04-20,Kebbi,0,0,0,0,0,0
09-04-20,Kebbi,0,0,0,0,0,0
10-04-20,Kebbi,0,0,0,0,0,0
11-04-20,Kebbi,0,0,0,0,0,0
12-04-20,Kebbi,0,0,0,0,0,0
13-04-20,Kebbi,0,0,0,0,0,0
14-04-20,Kebbi,0,0,0,0,0,0
15-04-20,Kebbi,0,0,0,0,0,0
16-04-20,Kebbi,0,0,0,0,0,0
17-04-20,Kebbi,0,0,0,0,0,0
18-04-20,Kebbi,0,0,2,0,0,0
19-04-20,Kebbi,0,0,1,0,0,0
20-04-20,Kebbi,0,0,0,0,0,0
21-04-20,Kebbi,0,0,0,0,0,0
22-04-20,Kebbi,0,0,0,0,0,0
23-04-20,Kebbi,0,0,1,0,0,0
24-04-20,Kebbi,0,0,0,0,0,0
25-04-20,Kebbi,0,0,0,0,0,0
26-04-20,Kebbi,1,0,0,1,0,0
27-04-20,Kebbi,0,0,0,1,0,0
28-04-20,Kebbi,0,0,0,1,0,0
29-04-20,Kebbi,0,0,0,1,0,0
30-04-20,Kebbi,1,0,0,2,0,0
01-05-20,Kebbi,0,0,0,2,0,0
02-05-20,Kebbi,10,0,0,12,0,0
03-05-20,Kebbi,0,0,0,12,0,0
04-05-20,Kebbi,0,0,0,12,0,0
05-05-20,Kebbi,1,0,0,13,0,0
06-05-20,Kebbi,5,0,0,18,0,0
07-05-20,Kebbi,0,0,0,18,0,0
08-05-20,Kebbi,0,0,0,18,0,0
09-05-20,Kebbi,2,0,0,20,0,2
10-05-20,Kebbi,4,1,0,24,1,3
11-05-20,Kebbi,0,0,0,24,1,3
12-05-20,Kebbi,4,0,0,28,1,3
13-05-20,Kebbi,3,4,0,31,5,3
14-05-20,Kebbi,0,6,0,31,11,4
15-05-20,Kebbi,0,0,0,31,11,4
16-05-20,Kebbi,0,6,0,31,17,4
17-05-20,Kebbi,1,0,0,32,17,4
18-05-20,Kebbi,0,0,0,32,17,4
19-05-20,Kebbi,0,0,0,32,17,4
20-05-20,Kebbi,0,0,0,32,17,4
21-05-20,Kebbi,0,0,1,32,17,4
22-05-20,Kebbi,0,0,0,32,17,4
23-05-20,Kebbi,0,0,0,32,17,4
24-05-20,Kebbi,0,0,1,32,17,4
25-05-20,Kebbi,0,0,0,32,17,4
26-05-20,Kebbi,0,0,0,32,17,4
27-05-20,Kebbi,0,0,0,32,17,4
28-05-20,Kebbi,1,12,0,33,29,4
29-05-20,Kebbi,0,0,0,33,29,4
30-05-20,Kebbi,0,0,0,33,29,4
31-05-20,Kebbi,0,0,0,33,29,4
01-06-20,Kebbi,0,0,0,33,29,4
02-06-20,Kebbi,0,0,0,33,29,4
03-06-20,Kebbi,0,0,0,33,29,4
04-06-20,Kebbi,0,0,0,33,29,4
05-06-20,Kebbi,0,0,0,33,29,4
06-06-20,Kebbi,2,0,0,35,29,4
07-06-20,Kebbi,0,0,0,35,29,4
08-06-20,Kebbi,0,0,0,35,29,4
09-06-20,Kebbi,6,0,1,41,29,4
10-06-20,Kebbi,2,0,0,43,29,4
11-06-20,Kebbi,4,0,0,47,29,5
12-06-20,Kebbi,3,0,0,50,29,5
13-06-20,Kebbi,4,0,0,54,29,5
14-06-20,Kebbi,3,0,0,57,29,6
15-06-20,Kebbi,9,2,0,66,31,6
16-06-20,Kebbi,0,0,0,66,31,6
17-06-20,Kebbi,1,3,0,67,34,6
18-06-20,Kebbi,0,0,0,67,34,6
19-06-20,Kebbi,0,0,0,67,34,6
20-06-20,Kebbi,0,6,0,67,40,6
21-06-20,Kebbi,0,0,0,67,40,6
22-06-20,Kebbi,0,0,0,67,40,6
23-06-20,Kebbi,0,0,0,67,40,6
24-06-20,Kebbi,0,0,0,67,40,6
25-06-20,Kebbi,4,2,0,71,42,6
26-06-20,Kebbi,0,0,0,71,42,6
27-06-20,Kebbi,5,0,0,76,42,6
28-06-20,Kebbi,0,0,0,76,42,6
29-06-20,Kebbi,0,0,0,76,42,6
30-06-20,Kebbi,3,16,0,79,58,7
01-07-20,Kebbi,2,0,0,81,58,7
02-07-20,Kebbi,0,0,0,81,58,7
03-07-20,Kebbi,0,0,0,81,58,7
04-07-20,Kebbi,3,0,0,84,58,7
05-07-20,Kebbi,0,0,0,84,58,7
06-07-20,Kebbi,0,0,0,84,58,7
07-07-20,Kebbi,2,5,0,86,63,7
08-07-20,Kebbi,0,0,0,86,63,7
09-07-20,Kebbi,0,0,0,86,63,7
10-07-20,Kebbi,0,0,0,86,63,7
11-07-20,Kebbi,0,0,0,86,63,7
12-07-20,Kebbi,0,4,0,86,67,7
13-07-20,Kebbi,1,7,0,87,74,7
14-07-20,Kebbi,0,0,0,87,74,7
15-07-20,Kebbi,1,0,1,88,74,7
16-07-20,Kebbi,0,0,0,88,74,7
17-07-20,Kebbi,0,0,0,88,74,7
18-07-20,Kebbi,0,0,0,88,74,7
19-07-20,Kebbi,0,0,0,88,74,7
20-07-20,Kebbi,1,0,0,89,74,7
21-07-20,Kebbi,1,0,0,90,74,7
22-07-20,Kebbi,0,0,0,90,74,7
23-07-20,Kebbi,0,5,0,90,79,7
24-07-20,Kebbi,0,0,0,90,79,7
25-07-20,Kebbi,0,0,0,90,79,7
26-07-20,Kebbi,0,0,0,90,79,7
27-07-20,Kebbi,0,0,0,90,79,7
28-07-20,Kebbi,0,0,0,90,79,7
29-07-20,Kebbi,0,0,0,90,79,7
30-07-20,Kebbi,0,0,0,90,79,7
31-07-20,Kebbi,0,0,0,90,79,7
01-08-20,Kebbi,0,0,0,90,79,7
02-08-20,Kebbi,0,0,0,90,79,7
03-08-20,Kebbi,0,0,0,90,79,7
04-08-20,Kebbi,0,0,0,90,79,7
05-08-20,Kebbi,0,3,0,90,82,8
06-08-20,Kebbi,0,0,0,90,82,8
07-08-20,Kebbi,0,0,0,90,82,8
08-08-20,Kebbi,0,0,0,90,82,8
09-08-20,Kebbi,0,0,0,90,82,8
10-08-20,Kebbi,0,0,0,90,82,8
11-08-20,Kebbi,0,0,0,90,82,8
12-08-20,Kebbi,0,0,0,90,82,8
13-08-20,Kebbi,0,0,0,90,82,8
14-08-20,Kebbi,0,0,0,90,82,8
15-08-20,Kebbi,0,0,0,90,82,8
16-08-20,Kebbi,0,0,0,90,82,8
17-08-20,Kebbi,0,0,0,90,82,8
18-08-20,Kebbi,0,0,0,90,82,8
19-08-20,Kebbi,0,0,0,90,82,8
20-08-20,Kebbi,0,0,0,90,82,8
21-08-20,Kebbi,0,0,0,90,82,8
22-08-20,Kebbi,0,0,0,90,82,8
23-08-20,Kebbi,0,0,0,90,82,8
24-08-20,Kebbi,2,0,0,92,82,8
25-08-20,Kebbi,0,0,0,92,82,8
26-08-20,Kebbi,0,0,0,92,82,8
27-08-20,Kebbi,0,0,0,92,82,8
28-08-20,Kebbi,1,0,0,93,82,8
29-08-20,Kebbi,0,0,0,93,82,8
30-08-20,Kebbi,0,0,0,93,82,8
31-08-20,Kebbi,0,0,0,93,82,8
01-09-20,Kebbi,0,0,0,93,82,8
02-09-20,Kebbi,0,0,0,93,82,8
03-09-20,Kebbi,0,0,0,93,82,8
04-09-20,Kebbi,0,0,0,93,82,8
05-09-20,Kebbi,0,0,0,93,82,8
06-09-20,Kebbi,0,0,0,93,82,8
07-09-20,Kebbi,0,0,0,93,82,8
08-09-20,Kebbi,0,2,0,93,84,8
09-09-20,Kebbi,0,0,0,93,84,8
10-09-20,Kebbi,0,0,0,93,84,8
11-09-20,Kebbi,0,0,0,93,84,8
12-09-20,Kebbi,0,0,0,93,84,8
13-09-20,Kebbi,0,0,0,93,84,8
14-09-20,Kebbi,0,0,0,93,84,8
15-09-20,Kebbi,0,0,0,93,84,8
16-09-20,Kebbi,0,0,0,93,84,8
17-09-20,Kebbi,0,0,0,93,84,8
18-09-20,Kebbi,0,0,0,93,84,8
19-09-20,Kebbi,0,0,0,93,84,8
20-09-20,Kebbi,0,0,0,93,84,8
21-09-20,Kebbi,0,0,0,93,84,8
22-09-20,Kebbi,0,0,0,93,84,8
23-09-20,Kebbi,0,0,0,93,84,8
24-09-20,Kebbi,0,0,0,93,84,8
25-09-20,Kebbi,0,0,0,93,84,8
26-09-20,Kebbi,0,0,0,93,84,8
27-09-20,Kebbi,0,0,0,93,84,8
28-09-20,Kebbi,0,0,0,93,84,8
29-09-20,Kebbi,0,0,0,93,84,8
30-09-20,Kebbi,0,0,0,93,84,8
01-10-20,Kebbi,0,0,0,93,84,8
02-10-20,Kebbi,0,0,0,93,84,8
03-10-20,Kebbi,0,0,0,93,84,8
04-10-20,Kebbi,0,0,0,93,84,8
05-10-20,Kebbi,0,0,0,93,84,8
06-10-20,Kebbi,0,0,0,93,84,8
07-10-20,Kebbi,0,0,0,93,84,8
08-10-20,Kebbi,0,0,0,93,84,8
09-10-20,Kebbi,0,0,0,93,84,8
10-10-20,Kebbi,0,0,0,93,84,8
11-10-20,Kebbi,0,0,0,93,84,8
12-10-20,Kebbi,0,0,0,93,84,8
13-10-20,Kebbi,0,0,0,93,84,8
14-10-20,Kebbi,0,0,0,93,84,8
15-10-20,Kebbi,0,0,0,93,84,8
16-10-20,Kebbi,0,0,0,93,84,8
17-10-20,Kebbi,0,0,0,93,84,8
18-10-20,Kebbi,0,0,0,93,84,8
19-10-20,Kebbi,0,0,0,93,84,8
20-10-20,Kebbi,0,0,0,93,84,8
21-10-20,Kebbi,0,0,0,93,84,8
22-10-20,Kebbi,0,0,0,93,84,8
23-10-20,Kebbi,0,0,0,93,84,8
24-10-20,Kebbi,0,0,0,93,84,8
25-10-20,Kebbi,0,0,0,93,84,8
26-10-20,Kebbi,0,0,0,93,84,8
27-10-20,Kebbi,0,0,0,93,84,8
28-10-20,Kebbi,0,0,0,93,84,8
29-10-20,Kebbi,0,0,0,93,84,8
30-10-20,Kebbi,0,0,0,93,84,8
31-10-20,Kebbi,0,0,0,93,84,8
01-11-20,Kebbi,0,0,0,93,84,8
02-11-20,Kebbi,0,0,0,93,84,8
03-11-20,Kebbi,0,0,0,93,84,8
04-11-20,Kebbi,0,0,0,93,84,8
05-11-20,Kebbi,0,0,0,93,84,8
06-11-20,Kebbi,0,0,0,93,84,8
07-11-20,Kebbi,0,0,0,93,84,8
08-11-20,Kebbi,0,0,0,93,84,8
09-11-20,Kebbi,0,0,0,93,84,8
10-11-20,Kebbi,0,0,0,93,84,8
11-11-20,Kebbi,0,0,0,93,84,8
12-11-20,Kebbi,0,0,0,93,84,8
13-11-20,Kebbi,0,0,0,93,84,8
14-11-20,Kebbi,0,0,0,93,84,8
15-11-20,Kebbi,0,0,0,93,84,8
16-11-20,Kebbi,0,0,0,93,84,8
17-11-20,Kebbi,0,0,0,93,84,8
18-11-20,Kebbi,0,0,0,93,84,8
19-11-20,Kebbi,0,0,0,93,84,8
20-11-20,Kebbi,0,0,0,93,84,8
21-11-20,Kebbi,0,0,0,93,84,8
22-11-20,Kebbi,0,0,0,93,84,8
23-11-20,Kebbi,0,0,0,93,84,8
24-11-20,Kebbi,0,0,0,93,84,8
25-11-20,Kebbi,0,0,0,93,84,8
26-11-20,Kebbi,0,0,0,93,84,8
27-11-20,Kebbi,0,0,0,93,84,8
28-11-20,Kebbi,0,0,0,93,84,8
29-11-20,Kebbi,0,0,0,93,84,8
30-11-20,Kebbi,0,0,0,93,84,8
01-12-20,Kebbi,0,0,0,93,84,8
02-12-20,Kebbi,0,0,0,93,84,8
03-12-20,Kebbi,0,0,0,93,84,8
04-12-20,Kebbi,0,0,0,93,84,8
05-12-20,Kebbi,0,0,0,93,84,8
06-12-20,Kebbi,0,0,0,93,84,8
07-12-20,Kebbi,0,0,1,93,84,8
08-12-20,Kebbi,0,0,0,93,84,8
09-12-20,Kebbi,0,0,0,93,84,8
10-12-20,Kebbi,45,31,0,138,115,8
11-12-20,Kebbi,0,0,0,138,115,8
12-12-20,Kebbi,0,0,0,138,115,8
13-12-20,Kebbi,0,0,0,138,115,8
14-12-20,Kebbi,0,0,1,138,115,8
15-12-20,Kebbi,0,0,0,138,115,8
16-12-20,Kebbi,0,0,0,138,115,8
17-12-20,Kebbi,5,15,2,143,130,8
18-12-20,Kebbi,0,0,1,143,130,8
19-12-20,Kebbi,0,0,0,143,130,8
20-12-20,Kebbi,0,0,0,143,130,8
21-12-20,Kebbi,12,5,0,155,135,8
22-12-20,Kebbi,0,0,0,155,135,8
23-12-20,Kebbi,0,0,0,155,135,8
24-12-20,Kebbi,0,0,0,155,135,8
25-12-20,Kebbi,8,9,0,163,144,8
26-12-20,Kebbi,0,0,0,163,144,8
27-12-20,Kebbi,0,0,0,163,144,8
28-12-20,Kebbi,10,0,0,173,144,9
29-12-20,Kebbi,0,0,0,173,144,9
30-12-20,Kebbi,0,0,0,173,144,9
31-12-20,Kebbi,0,0,0,173,144,9
01-01-21,Kebbi,0,0,0,173,144,9
02-01-21,Kebbi,0,0,0,173,144,9
03-01-21,Kebbi,0,0,0,173,144,9
04-01-21,Kebbi,19,19,0,192,163,10
05-01-21,Kebbi,0,0,0,192,163,10
